year,country,product,production_rate
2017,Russia,soybeanOil,1.4995723307066553
2018,Russia,soybeanOil,1.588404991136909
2019,Russia,soybeanOil,1.5724824096631853
2020,Russia,soybeanOil,1.5500523891097178
2021,Russia,soybeanOil,1.5184841227169787
2022,Russia,soybeanOil,1.5008664960172982
2023,Russia,soybeanOil,1.4967650063461597
2024,Russia,soybeanOil,1.4782044119645472
2025,Russia,soybeanOil,1.4799840639801685
2026,Russia,soybeanOil,1.4838896113278428
2027,Russia,soybeanOil,1.487072925943203
2028,Russia,soybeanOil,1.4941051263977
2016,Saudi Arabia,soybeanOil,0.24402056478652856
2017,Saudi Arabia,soybeanOil,0.24568236000655155
2018,Saudi Arabia,soybeanOil,0.24330054568836673
2019,Saudi Arabia,soybeanOil,0.24532769988244713
2020,Saudi Arabia,soybeanOil,0.2461456583564788
2021,Saudi Arabia,soybeanOil,0.2476497710868892
2022,Saudi Arabia,soybeanOil,0.24961444901982605
2023,Saudi Arabia,soybeanOil,0.2492028604154413
2024,Saudi Arabia,soybeanOil,0.24762566247414275
2025,Saudi Arabia,soybeanOil,0.2478936418231987
2026,Saudi Arabia,soybeanOil,0.2485190001444878
2027,Saudi Arabia,soybeanOil,0.24878786593726587
2028,Saudi Arabia,soybeanOil,0.25016931348564636
2016,South Africa,soybeanOil,0.34088368973995975
2017,South Africa,soybeanOil,0.4003712533440099
2018,South Africa,soybeanOil,0.42925167703590417
2019,South Africa,soybeanOil,0.44806378520196943
2020,South Africa,soybeanOil,0.4573652435677815
2021,South Africa,soybeanOil,0.46597259559769943
2022,South Africa,soybeanOil,0.4737904828529183
2023,South Africa,soybeanOil,0.47983159458873786
2024,South Africa,soybeanOil,0.48619184949191446
2025,South Africa,soybeanOil,0.48988505407917843
2026,South Africa,soybeanOil,0.4970380002889756
2027,South Africa,soybeanOil,0.500402866714728
2028,South Africa,soybeanOil,0.503102928777764
2016,Taiwan,soybeanOil,0.679904627076969
2017,Taiwan,soybeanOil,0.6733516533512893
2018,Taiwan,soybeanOil,0.6516978902366967
2019,Taiwan,soybeanOil,0.6388742184438727
2020,Taiwan,soybeanOil,0.6220167312521829
2021,Taiwan,soybeanOil,0.617495152907441
2022,Taiwan,soybeanOil,0.6073421625832711
2023,Taiwan,soybeanOil,0.5928241958951181
2024,Taiwan,soybeanOil,0.5798064292077488
2025,Taiwan,soybeanOil,0.5666140384530257
2026,Taiwan,soybeanOil,0.5519433607860136
2027,Taiwan,soybeanOil,0.5385691870573768
2028,Taiwan,soybeanOil,0.5252173432295338
2016,Thailand,soybeanOil,0.6519633410327099
2017,Thailand,soybeanOil,0.45678720267884765
2018,Thailand,soybeanOil,0.6308435577491224
2019,Thailand,soybeanOil,0.6320595601138048
2020,Thailand,soybeanOil,0.6353219019741547
2021,Thailand,soybeanOil,0.6403050002443912
2022,Thailand,soybeanOil,0.6391401815666884
2023,Thailand,soybeanOil,0.6361638237934557
2024,Thailand,soybeanOil,0.6326533693699135
2025,Thailand,soybeanOil,0.6315385636924348
2026,Thailand,soybeanOil,0.6299667678081202
2027,Thailand,soybeanOil,0.626210367103459
2028,Thailand,soybeanOil,0.6247322082624981
2016,Turkey,soybeanOil,0.316667908501602
2017,Turkey,soybeanOil,0.38763216801033684
2018,Turkey,soybeanOil,0.399708039345174
2019,Turkey,soybeanOil,0.4003611768914936
2020,Turkey,soybeanOil,0.40081826799940123
2021,Turkey,soybeanOil,0.4008016032064128
2022,Turkey,soybeanOil,0.4006550391910584
2023,Turkey,soybeanOil,0.39779587035259883
2024,Turkey,soybeanOil,0.3955970949282036
2025,Turkey,soybeanOil,0.3939738236118694
2026,Turkey,soybeanOil,0.39300679092616675
2027,Turkey,soybeanOil,0.3915581753671742
2028,Turkey,soybeanOil,0.3897665547124435
2016,Ukraine,soybeanOil,0.2719618508307876
2017,Ukraine,soybeanOil,0.3166572640084442
2018,Ukraine,soybeanOil,0.2711063223384658
2019,Ukraine,soybeanOil,0.272586333202719
2020,Ukraine,soybeanOil,0.2727559998004224
2021,Ukraine,soybeanOil,0.2737181680434039
2022,Ukraine,soybeanOil,0.27346296325738906
2023,Ukraine,soybeanOil,0.27242051821812213
2024,Ukraine,soybeanOil,0.2717842636911323
2025,Ukraine,soybeanOil,0.2715025600920748
2026,Ukraine,soybeanOil,0.27308192457737324
2027,Ukraine,soybeanOil,0.2742320794990317
2028,Ukraine,soybeanOil,0.27366587884065185
2016,USA,soybeanOil,18.69272036360927
2017,USA,soybeanOil,19.64184971519045
2018,USA,soybeanOil,18.847102985645268
2019,USA,soybeanOil,18.534166993202376
2020,USA,soybeanOil,18.32787266951619
2021,USA,soybeanOil,18.1436042817342
2022,USA,soybeanOil,17.88797557912142
2023,USA,soybeanOil,17.591245395164538
2024,USA,soybeanOil,17.413821739721268
2025,USA,soybeanOil,17.227132549320505
2026,USA,soybeanOil,17.072677358763187
2027,USA,soybeanOil,16.902025642113
2028,USA,soybeanOil,16.68394355295711
2016,Vietnam,soybeanOil,0.38931525221667534
2017,Vietnam,soybeanOil,0.5022839360133942
2018,Vietnam,soybeanOil,0.5126690069862013
2019,Vietnam,soybeanOil,0.5196176976676832
2020,Vietnam,soybeanOil,0.5305436825386266
2021,Vietnam,soybeanOil,0.5409192368476791
2022,Vietnam,soybeanOil,0.548515827463949
2023,Vietnam,soybeanOil,0.5510324118502926
2024,Vietnam,soybeanOil,0.5541379154146975
2025,Vietnam,soybeanOil,0.5577606941021971
2026,Vietnam,soybeanOil,0.562057506140731
2027,Vietnam,soybeanOil,0.5654269680392406
2028,Vietnam,soybeanOil,0.5680640212298378
2016,World,soybeanOil,53684.0
2017,World,soybeanOil,54949.0
2018,World,soybeanOil,57542.0
2019,World,soybeanOil,58697.0
2020,World,soybeanOil,60127.0
2021,World,soybeanOil,61377.0
2022,World,soybeanOil,62897.0
2023,World,soybeanOil,64606.0
2024,World,soybeanOil,66229.0
2025,World,soybeanOil,67771.0
2026,World,soybeanOil,69210.0
2027,World,soybeanOil,70743.0
2028,World,soybeanOil,72351.0
2016,Argentina,wheat,2.4465384804602683
2017,Argentina,wheat,2.438259320081504
2018,Argentina,wheat,2.6678633287820044
2019,Argentina,wheat,2.426472721135615
2020,Argentina,wheat,2.487097400456819
2021,Argentina,wheat,2.512224016954418
2022,Argentina,wheat,2.558044349465937
2023,Argentina,wheat,2.5909450101113127
2024,Argentina,wheat,2.617206672653088
2025,Argentina,wheat,2.658643095880681
2026,Argentina,wheat,2.6943801982768014
2027,Argentina,wheat,2.7384004210311867
2028,Argentina,wheat,2.7675803899630496
2016,Australia,wheat,4.2307830385742
2017,Australia,wheat,2.8072931631208666
2018,Australia,wheat,2.5310498247419013
2019,Australia,wheat,3.2886530788765156
2020,Australia,wheat,3.3252940463672713
2021,Australia,wheat,3.3437021013836055
2022,Australia,wheat,3.367585949244585
2023,Australia,wheat,3.3715737040225604
2024,Australia,wheat,3.3631780152641246
2025,Australia,wheat,3.3571788313354842
2026,Australia,wheat,3.3577516385323554
2027,Australia,wheat,3.3598822276818305
2028,Australia,wheat,3.359055560490851
2016,Bangladesh,wheat,0.16620505981387693
2017,Bangladesh,wheat,0.14695454821031767
2018,Bangladesh,wheat,0.1621240022875218
2019,Bangladesh,wheat,0.16639724903945802
2020,Bangladesh,wheat,0.17147004290659965
2021,Bangladesh,wheat,0.1741592080719119
2022,Bangladesh,wheat,0.17659712012811898
2023,Bangladesh,wheat,0.17887303675165556
2024,Bangladesh,wheat,0.18209044324910298
2025,Bangladesh,wheat,0.18376006503992603
2026,Bangladesh,wheat,0.18524935199458334
2027,Bangladesh,wheat,0.18735402756590133
2028,Bangladesh,wheat,0.18919522402107078
2016,Brazil,wheat,0.8948480420379135
2017,Brazil,wheat,0.5619858238285153
2018,Brazil,wheat,0.6430234689884831
2019,Brazil,wheat,0.630911914939625
2020,Brazil,wheat,0.642100586203437
2021,Brazil,wheat,0.6357906840937598
2022,Brazil,wheat,0.631796917137061
2023,Brazil,wheat,0.6381109391528714
2024,Brazil,wheat,0.6401890343586433
2025,Brazil,wheat,0.6434695880185963
2026,Brazil,wheat,0.6421895910188959
2027,Brazil,wheat,0.6379738116661533
2028,Brazil,wheat,0.6380536901472026
2016,Canada,wheat,4.273464497934404
2017,Canada,wheat,3.951825267747233
2018,Canada,wheat,4.309625377263238
2019,Canada,wheat,4.061569619184997
2020,Canada,wheat,4.056777952809256
2021,Canada,wheat,4.057741963345352
2022,Canada,wheat,4.068874151919426
2023,Canada,wheat,4.065984836817802
2024,Canada,wheat,4.070932845094486
2025,Canada,wheat,4.088135534494302
2026,Canada,wheat,4.093484193810247
2027,Canada,wheat,4.111602368057897
2028,Canada,wheat,4.114876074727312
2016,Central AM & Carribean,wheat,1.3296404785110154E-4
2017,Central AM & Carribean,wheat,1.317978010854867E-4
2018,Central AM & Carribean,wheat,1.3681350404010277E-4
2019,Central AM & Carribean,wheat,1.3185201984109194E-4
2020,Central AM & Carribean,wheat,1.3029638518738575E-4
2021,Central AM & Carribean,wheat,1.289113309192538E-4
2022,Central AM & Carribean,wheat,1.2750694594088015E-4
2023,Central AM & Carribean,wheat,1.2623361803221987E-4
2024,Central AM & Carribean,wheat,1.248905646427318E-4
2025,Central AM & Carribean,wheat,1.2374415154203775E-4
2026,Central AM & Carribean,wheat,1.2243843489397443E-4
2027,Central AM & Carribean,wheat,1.212647427611012E-4
2028,Central AM & Carribean,wheat,1.200477309778368E-4
2016,China,wheat,17.131752745375177
2017,China,wheat,17.10340064686361
2018,China,wheat,17.512128517133156
2019,China,wheat,16.954851231366014
2020,China,wheat,16.84132897101036
2021,China,wheat,16.71747921627067
2022,China,wheat,16.671533181770076
2023,China,wheat,16.521329694438904
2024,China,wheat,16.447712691753853
2025,China,wheat,16.401173589533226
2026,China,wheat,16.384344042206976
2027,China,wheat,16.33520970311966
2028,China,wheat,16.259864922293104
2016,Cuba,wheat,0.0
2017,Cuba,wheat,0.0
2018,Cuba,wheat,0.0
2019,Cuba,wheat,0.0
2020,Cuba,wheat,0.0
2021,Cuba,wheat,0.0
2022,Cuba,wheat,0.0
2023,Cuba,wheat,0.0
2024,Cuba,wheat,0.0
2025,Cuba,wheat,0.0
2026,Cuba,wheat,0.0
2027,Cuba,wheat,0.0
2028,Cuba,wheat,0.0
2016,West Africa,wheat,0.005318561914044062
2017,West Africa,wheat,0.003690338430393627
2018,West Africa,wheat,0.005472540161604111
2019,West Africa,wheat,0.00540593281348477
2020,West Africa,wheat,0.0056027445630575864
2021,West Africa,wheat,0.005543187229527914
2022,West Africa,wheat,0.005610305621398725
2023,West Africa,wheat,0.005554279193417674
2024,West Africa,wheat,0.0054951848442802
2025,West Africa,wheat,0.005444742667849661
2026,West Africa,wheat,0.005387291135334875
2027,West Africa,wheat,0.005214383938727351
2028,West Africa,wheat,0.005162052432046982
2016,Egypt,wheat,1.0770087875939225
2017,Egypt,wheat,1.1136914191723626
2018,Egypt,wheat,1.1560741091388684
2019,Egypt,wheat,1.1287851418595882
2020,Egypt,wheat,1.1330573655895064
2021,Egypt,wheat,1.130165638169098
2022,Egypt,wheat,1.1251212909823263
2023,Egypt,wheat,1.1229742660146278
2024,Egypt,wheat,1.1243897534785143
2025,Egypt,wheat,1.12161698957703
2026,Egypt,wheat,1.1198219255402901
2027,Egypt,wheat,1.1152718391738476
2028,Egypt,wheat,1.112842466164547
2016,EU,wheat,19.328850672066782
2017,EU,wheat,19.991222266447707
2018,EU,wheat,18.811856805514132
2019,EU,wheat,19.988106947810333
2020,EU,wheat,19.95384902036663
2021,EU,wheat,19.901331267314404
2022,EU,wheat,19.84467103845482
2023,EU,wheat,19.820824002565068
2024,EU,wheat,19.774172881013012
2025,EU,wheat,19.75971360653567
2026,EU,wheat,19.710751441406472
2027,EU,wheat,19.694000548116637
2028,EU,wheat,19.650853179224057
2016,Hong Kong,wheat,0.0
2017,Hong Kong,wheat,0.0
2018,Hong Kong,wheat,0.0
2019,Hong Kong,wheat,0.0
2020,Hong Kong,wheat,0.0
2021,Hong Kong,wheat,0.0
2022,Hong Kong,wheat,0.0
2023,Hong Kong,wheat,0.0
2024,Hong Kong,wheat,0.0
2025,Hong Kong,wheat,0.0
2026,Hong Kong,wheat,0.0
2027,Hong Kong,wheat,0.0
2028,Hong Kong,wheat,0.0
2016,India,wheat,11.567872163045834
2017,India,wheat,12.983401384931295
2018,India,wheat,13.640306352798245
2019,India,wheat,12.825114117923173
2020,India,wheat,12.882664196247203
2021,India,wheat,12.977245860979442
2022,India,wheat,12.998823110888965
2023,India,wheat,13.042078714234862
2024,India,wheat,13.074793212447593
2025,India,wheat,13.132224338247214
2026,India,wheat,13.163356135451194
2027,India,wheat,13.210581076394362
2028,India,wheat,13.251708879450469
2016,Indonesia,wheat,0.0
2017,Indonesia,wheat,0.0
2018,Indonesia,wheat,0.0
2019,Indonesia,wheat,0.0
2020,Indonesia,wheat,0.0
2021,Indonesia,wheat,0.0
2022,Indonesia,wheat,0.0
2023,Indonesia,wheat,0.0
2024,Indonesia,wheat,0.0
2025,Indonesia,wheat,0.0
2026,Indonesia,wheat,0.0
2027,Indonesia,wheat,0.0
2028,Indonesia,wheat,0.0
2016,Iran,wheat,1.9279786938409724
2017,Iran,wheat,1.8451692151968138
2018,Iran,wheat,1.9837958085814904
2019,Iran,wheat,1.9980855086719076
2020,Iran,wheat,2.0343174619306534
2021,Iran,wheat,2.0632258513626573
2022,Iran,wheat,2.0841010314036854
2023,Iran,wheat,2.0925746861201087
2024,Iran,wheat,2.110026089638954
2025,Iran,wheat,2.121345989885153
2026,Iran,wheat,2.127245367847912
2027,Iran,wheat,2.1340169431098586
2028,Iran,wheat,2.1378099932533177
2016,Iraq,wheat,0.561773102170904
2017,Iraq,wheat,0.5304861493690839
2018,Iraq,wheat,0.5472540161604111
2019,Iraq,wheat,0.5214747384715186
2020,Iraq,wheat,0.5153222034161106
2021,Iraq,wheat,0.5097154024547296
2022,Iraq,wheat,0.5046724920340036
2023,Iraq,wheat,0.5000113610256229
2024,Iraq,wheat,0.49656488501950163
2025,Iraq,wheat,0.4925017231373102
2026,Iraq,wheat,0.48742740931291223
2027,Iraq,wheat,0.4837250588740326
2028,Iraq,wheat,0.47947063752548014
2016,Japan,wheat,0.11847096663533146
2017,Japan,wheat,0.12810746265509307
2018,Japan,wheat,0.11902774851488941
2019,Japan,wheat,0.11708459361888963
2020,Japan,wheat,0.11635467197233548
2021,Japan,wheat,0.11537564117273216
2022,Japan,wheat,0.11475625134679211
2023,Japan,wheat,0.11462012517325564
2024,Japan,wheat,0.11365041382488594
2025,Japan,wheat,0.11334964281250656
2026,Japan,wheat,0.11276579853735046
2027,Japan,wheat,0.1122911517967797
2028,Japan,wheat,0.11176443754036605
2016,South Korea,wheat,0.004653741674788554
2017,South Korea,wheat,0.004217529634735574
2018,South Korea,wheat,0.0043780321292832885
2019,South Korea,wheat,0.004219264634914942
2020,South Korea,wheat,0.0042997807111837295
2021,South Korea,wheat,0.004254073920335375
2022,South Korea,wheat,0.0042077292160490444
2023,South Korea,wheat,0.0042919430130954755
2024,South Korea,wheat,0.004246279197852881
2025,South Korea,wheat,0.004207301152429284
2026,South Korea,wheat,0.004285345221289105
2027,South Korea,wheat,0.004244265996638541
2028,South Korea,wheat,0.004201670584224287
2016,Malaysia,wheat,0.0
2017,Malaysia,wheat,0.0
2018,Malaysia,wheat,0.0
2019,Malaysia,wheat,0.0
2020,Malaysia,wheat,0.0
2021,Malaysia,wheat,0.0
2022,Malaysia,wheat,0.0
2023,Malaysia,wheat,0.0
2024,Malaysia,wheat,0.0
2025,Malaysia,wheat,0.0
2026,Malaysia,wheat,0.0
2027,Malaysia,wheat,0.0
2028,Malaysia,wheat,0.0
2016,Mexico,wheat,0.5139060449445075
2017,Mexico,wheat,0.4605015169926905
2018,Mexico,wheat,0.3967591617162981
2019,Mexico,wheat,0.4825783926183966
2020,Mexico,wheat,0.48235721796370207
2021,Mexico,wheat,0.48199946630708995
2022,Mexico,wheat,0.48337883206187654
2023,Mexico,wheat,0.4861256630420787
2024,Mexico,wheat,0.48794743605915314
2025,Mexico,wheat,0.48817067783333884
2026,Mexico,wheat,0.4877947246175941
2027,Mexico,wheat,0.4885756485844767
2028,Mexico,wheat,0.4903949810444633
2016,Morocco,wheat,0.3631248146813583
2017,Morocco,wheat,0.9347100052982716
2018,Morocco,wheat,1.1218707331288427
2019,Morocco,wheat,0.8483358956575857
2020,Morocco,wheat,0.8617802916293693
2021,Morocco,wheat,0.87414773496346
2022,Morocco,wheat,0.8910185382348704
2023,Morocco,wheat,0.911785423046724
2024,Morocco,wheat,0.9328076273165639
2025,Morocco,wheat,0.954067408389111
2026,Morocco,wheat,0.9747323801909304
2027,Morocco,wheat,0.9977663034383405
2028,Morocco,wheat,1.0216061906213911
2016,Nigeria,wheat,0.007977842871066091
2017,Nigeria,wheat,0.007907868065129203
2018,Nigeria,wheat,0.008208810242406167
2019,Nigeria,wheat,0.007911121190465517
2020,Nigeria,wheat,0.00794807949643053
2021,Nigeria,wheat,0.007992502516993736
2022,Nigeria,wheat,0.007905430648334568
2023,Nigeria,wheat,0.007826484317997632
2024,Nigeria,wheat,0.007743215007849372
2025,Nigeria,wheat,0.007548393244064303
2026,Nigeria,wheat,0.007468744528532441
2027,Nigeria,wheat,0.00727588456566607
2028,Nigeria,wheat,0.0072028638586702064
2016,Other Asia & Oceania,wheat,1.0803328887902
2017,Other Asia & Oceania,wheat,1.0069352002931182
2018,Other Asia & Oceania,wheat,0.9321104030252202
2019,Other Asia & Oceania,wheat,1.0193479653914819
2020,Other Asia & Oceania,wheat,1.0280384791284736
2021,Other Asia & Oceania,wheat,1.02445834681531
2022,Other Asia & Oceania,wheat,1.0219681717161542
2023,Other Asia & Oceania,wheat,1.0183265966659176
2024,Other Asia & Oceania,wheat,1.011863354735413
2025,Other Asia & Oceania,wheat,1.006411184491393
2026,Other Asia & Oceania,wheat,0.9997098209093013
2027,Other Asia & Oceania,wheat,0.9966749207534906
2028,Other Asia & Oceania,wheat,0.9935150215725772
2016,Other Europe,wheat,0.6314462632448812
2017,Other Europe,wheat,0.5323313185842807
2018,Other Europe,wheat,0.6881719253217169
2019,Other Europe,wheat,0.6053326230904531
2020,Other Europe,wheat,0.6118718248399635
2021,Other Europe,wheat,0.6129733785210519
2022,Other Europe,wheat,0.6163685766782145
2023,Other Europe,wheat,0.6211956343365539
2024,Other Europe,wheat,0.6265759628125854
2025,Other Europe,wheat,0.6331988234406071
2026,Other Europe,wheat,0.6361901077090911
2027,Other Europe,wheat,0.6391864590937644
2028,Other Europe,wheat,0.6432157425792495
2016,Other FSU,wheat,4.090904860234841
2017,Other FSU,wheat,3.985960898228374
2018,Other FSU,wheat,4.041470909344636
2019,Other FSU,wheat,3.938024276593893
2020,Other FSU,wheat,3.93195401579974
2021,Other FSU,wheat,3.9303775683971294
2022,Other FSU,wheat,3.92746894887099
2023,Other FSU,wheat,3.9272540906003925
2024,Other FSU,wheat,3.9249357750271323
2025,Other FSU,wheat,3.9254119752165217
2026,Other FSU,wheat,3.9196216162608035
2027,Other FSU,wheat,3.917457514897374
2028,Other FSU,wheat,3.9134359821465017
2016,Other Middle East,wheat,0.37309711827019093
2017,Other Middle East,wheat,0.32817652470286185
2018,Other Middle East,wheat,0.32151173449424153
2019,Other Middle East,wheat,0.40254421657485373
2020,Other Middle East,wheat,0.39987960614008683
2021,Other Middle East,wheat,0.4011720618207179
2022,Other Middle East,wheat,0.3985867130111913
2023,Other Middle East,wheat,0.39826706489165364
2024,Other Middle East,wheat,0.3974017766931726
2025,Other Middle East,wheat,0.39622877323760486
2026,Other Middle East,wheat,0.3937620066190218
2027,Other Middle East,wheat,0.39277650180320667
2028,Other Middle East,wheat,0.3925560802975263
2016,Other North Africa,wheat,0.43213315551608006
2017,Other North Africa,wheat,0.4881790552206427
2018,Other North Africa,wheat,0.6088200929784573
2019,Other North Africa,wheat,0.6226052376896362
2020,Other North Africa,wheat,0.6258135380550137
2021,Other North Africa,wheat,0.6297318515405549
2022,Other North Africa,wheat,0.6351120977315239
2023,Other North Africa,wheat,0.6387421072430326
2024,Other North Africa,wheat,0.6381907853243596
2025,Other North Africa,wheat,0.6349312415621956
2026,Other North Africa,wheat,0.632394516227378
2027,Other North Africa,wheat,0.6319105745280982
2028,Other North Africa,wheat,0.633251780908089
2016,Other South America,wheat,0.49050437252271356
2017,Other South America,wheat,0.38656295058373247
